CODE_UIC;LIBELLE_GARE;FRET;VOYAGEURS;CODE_LIGNE;RANG;PK;COMMUNE;DEPARTEMENT;IDRESEAU;IDGAIA;X (lambert93);Y (lambert93);X (WGS84);Y (WGS84);coordonnees_geographiques
87764407;Le Pouzin;O;N;800000;1;640+765;Le Pouzin;Ardèche;30000004997;d9e3ad52-6667-11e3-89ff-01f464e0362d;838503.6247999966;6407393.7227;4.750066436271399;44.751864561116314;44.7518645611, 4.75006643627
87764456;Meysse;N;N;800000;1;658+334;Meysse;Ardèche;30000009380;e55057a8-6667-11e3-a7ff-01f464e0362d;837001.5530000031;6391536.353399999;4.726712254632516;44.60943603354058;44.6094360335, 4.72671225463
87297564;Ruesnes;N;N;267000;1;61+818;Ruesnes;Nord;30000006334;e554023a-6667-11e3-a7ff-01f464e0362d;742774.4095999971;7018906.999299999;3.5991990112992904;50.26662891712062;50.2666289171, 3.5991990113
87297374;Curgies;N;N;253000;1;55+904;Curgies;Nord;30000080955;e54571d6-6667-11e3-a7ff-01f464e0362d;743401.4138000011;7025975.359000001;3.608745291591852;50.330047585127836;50.3300475851, 3.60874529159
87297465;Obrechies;N;N;240000;1;94+200;Obrechies;Nord;30000080959;e545520e-6667-11e3-a7ff-01f464e0362d;;;;;
87297507;Liessies;N;N;240000;1;112+316;Liessies;Nord;30000080960;e5506a44-6667-11e3-a7ff-01f464e0362d;;;;;
87448449;Mortain-Le Neufbourg;N;N;440000;1;36+053;Le Neufbourg;Manche;30000008881;e547295e-6667-11e3-a7ff-01f464e0362d;409639.4622000009;6847514.0143;-0.944236559984643;48.66251312417307;48.6625131242, -0.944236559985
87471045;Betton;N;O;441000;1;386+065;Betton;Ille-et-Vilaine;30000008892;e14b0324-19bf-11e5-a6ff-01fc64e0362d;355762.33420000225;6796886.834600002;-1.6342231445946507;48.181400267622394;48.1814002676, -1.63422314459
87448233;Domfront (Orne);N;N;436000;1;345+879;Domfront;Orne;30000008868;e54fa3c2-6667-11e3-a7ff-01f464e0362d;430007.27610000223;6838412.1325;-0.6622435880117594;48.589557382481324;48.5895573825, -0.662243588012
87448530;Servon-Tanis;N;N;415000;1;108+043;Servon;Manche;30000008883;e549845a-6667-11e3-a7ff-01f464e0362d;373677.3555999994;6842069.3946;-1.4276324751693144;48.59646729774415;48.5964672977, -1.42763247517
87448514;Avranches;N;O;415000;1;93+929;Avranches;Manche;30000003037;295e72a0-dfbc-11e3-a2ff-01a464e0362d;378508.1982000023;6852259.0876;-1.3698642916354478;48.69039945436693;48.6903994543, -1.36986429164
87448365;Berjou;N;N;412000;1;284+530;Berjou;Orne;30000008876;e54e4990-6667-11e3-a7ff-01f464e0362d;445392.9572999999;6868257.631099999;-0.47161130769371223;48.86396989919398;48.8639698992, -0.471611307694
87448571;Pont-d'Oir;N;N;437000;1;49+528;Isigny-le-Buat;Manche;30000008886;e549c534-6667-11e3-a7ff-01f464e0362d;;;;;
87471128;St-Guen;N;N;487000;1;55+305;St-Guen;Côte-d'Armor;30000081058;e54d8cc8-6667-11e3-a7ff-01f464e0362d;;;;;
87448233;Domfront (Orne);N;N;432000;1;68+784;;;30000008868;e54fa3c2-6667-11e3-a7ff-01f464e0362d;;;;;
87476424;Penthièvre;N;O;473000;1;603+696;St-Pierre-Quiberon;Morbihan;30000005957;d9d33ef2-6667-11e3-89ff-01f464e0362d;239243.34579999745;6735392.736499999;-3.133098836385785;47.55778349965939;47.5577834996, -3.13309883639
87478149;Pleudihen;N;O;415000;1;155+884;Pleudihen-sur-Rance;Côte-d'Armor;30000006022;d9b9c9ae-6667-11e3-89ff-01f464e0362d;333688.13910000026;6833640.837000001;-1.961688851097427;48.4994063433459;48.4994063433, -1.9616888511
87476549;St-Nicolas-des-Eaux;N;N;474000;1;624+920;Pluméliau;Morbihan;30000008915;dff6f6e0-19bf-11e5-82ff-01fc64e0362d;249754.64440000057;6781930.145799998;-3.041030903856398;47.982676794521005;47.9826767945, -3.04103090386
87478073;Dol;O;O;441000;1;431+304;Dol-de-Bretagne;Ille-et-Vilaine;30000003968;e15c6890-19bf-11e5-a6ff-01fc64e0362d;349604.17930000275;6837616.1576000005;-1.74987248932575;48.5438989124489;48.5438989124, -1.74987248933
87478040;Dingé;N;O;441000;1;406+854;Dingé;Ille-et-Vilaine;30000003960;d9d46af0-6667-11e3-89ff-01f464e0362d;353049.22140000015;6815897.126499999;-1.6858320308083297;48.350707672331545;48.3507076723, -1.68583203081
87476564;St-Gérand;N;N;475000;1;537+128;St-Gérand;Morbihan;30000009582;e1aba434-19bf-11e5-a6ff-01fc64e0362d;262663.07599999756;6795871.340500001;-2.8823927766747564;48.11653563391481;48.1165356339, -2.88239277667
87478164;Dinan;N;O;415000;1;165+940;Dinan;Côte-d'Armor;30000003959;d9cf806c-6667-11e3-89ff-01f464e0362d;326626.04200000316;6829368.383900002;-2.053387664537875;48.45702207710471;48.4570220771, -2.05338766454
87476655;Elven;N;N;470000;1;554+370;Elven;Morbihan;30000008917;e547db34-6667-11e3-a7ff-01f464e0362d;278076.684799999;6748476.821600001;-2.6304149989215677;47.701240156196526;47.7012401562, -2.63041499892
87478107;St-Malo;O;O;441000;1;454+100;;;30000006560;d9849de4-6667-11e3-89ff-01f464e0362d;331600.565700002;6850160.850499999;-2.004051313466777;48.6465302973296;48.6465302973, -2.00405131347
87575340;Couhé-Vérac;O;N;570000;3;370+060;Ceaux-en-Couhé;Vienne;30000003834;d98e0cd4-6667-11e3-89ff-01f464e0362d;488007.38400000334;6582242.531800002;0.2449121329928968;46.30679512769684;46.3067951277, 0.244912132993
87575357;Épanvilliers;N;O;570000;3;378+959;Blanzay;Vienne;30000004050;29812278-dfbc-11e3-a2ff-01a464e0362d;486998.7158000022;6573400.0612;0.2358352100216395;46.226901878970985;46.226901879, 0.235835210022
87575472;St-Ustre;N;N;570000;3;294+925;Ingrandes;Vienne;30000081230;e55140b0-6667-11e3-a7ff-01f464e0362d;515840.8765999973;6646255.664900001;0.5809207850343885;46.89108999164583;46.8910899916, 0.580920785034
87575373;Voulême;N;N;570000;3;393+327;Voulême;Vienne;30000008153;e543d5ee-6667-11e3-a7ff-01f464e0362d;485087.81109999865;6559368.329700001;0.21747149732498355;46.100021830663316;46.1000218306, 0.217471497325
87575365;St-Saviol;O;O;607000;1;440+412;;;30000006671;dff520ae-19bf-11e5-82ff-01fc64e0362d;485303.6966999993;6564597.998599999;0.21787964635489834;46.147153628663176;46.1471536286, 0.217879646355
87575415;St-Genest-d'Ambière;N;N;573000;1;35+200;St-Genest-d'Ambière;Vienne;30000081225;e54257a0-6667-11e3-a7ff-01f464e0362d;;;;;
87575324;L'Île-Bouchard;N;N;571000;1;31+043;L'Île-Bouchard;Indre-et-Loire;30000081223;e54266d2-6667-11e3-a7ff-01f464e0362d;;;;;
87575456;Monts-sur-Guesnes;N;N;573000;1;16+995;Monts-sur-Guesnes;Vienne;30000081229;e5443938-6667-11e3-a7ff-01f464e0362d;;;;;
87575449;Berthegon;N;N;573000;1;21+853;Berthegon;Vienne;30000081228;e543a8a8-6667-11e3-a7ff-01f464e0362d;;;;;
87592121;Eymoutiers-Lac-de-Vassivière;N;O;713000;1;433+914;Eymoutiers;Haute-Vienne;30000004116;d9d1d41e-6667-11e3-89ff-01f464e0362d;602062.7783999965;6516351.977499999;1.740449391441709;45.73973092333884;45.7397309233, 1.74044939144
87592188;Barsanges;N;N;713000;1;468+329;Pérols-sur-Vézère;Corrèze;30000003096;d94efc0e-6667-11e3-89ff-01f464e0362d;623468.7515999973;6496764.186900001;2.0188448664830876;45.56609879899907;45.566098799, 2.01884486648
87592022;Limoges-Montjovis;N;O;610000;1;406+486;Limoges;Haute-Vienne;30000009002;e02a4624-19bf-11e5-82ff-01fc64e0362d;564299.7422000021;6528034.705200002;1.2515967759570235;45.83843758054152;45.8384375805, 1.25159677596
87592139;Plainartige;N;N;713000;1;442+371;Nedde;Haute-Vienne;30000081319;e55250c6-6667-11e3-a7ff-01f464e0362d;606332.2938999981;6510401.804200001;1.7965162808375381;45.686756556167914;45.6867565562, 1.79651628084
87592063;Brignac;N;O;713000;1;402+369;Royères;Haute-Vienne;30000003401;d9d8b570-6667-11e3-89ff-01f464e0362d;579024.2228000015;6530539.791200001;1.4406218230630563;45.86376773206017;45.863767732, 1.44062182306
87597708;Busseau-sur-Creuse;N;O;712000;1;388+624;;;30000003442;c0e927d2-f312-11e3-90ff-015864e0362d;625170.6269000024;6558685.1248;2.030919125050327;46.123836220898106;46.1238362209, 2.03091912505
87611632;Beaumont-de-Lomagne;O;N;649000;1;212+408;Beaumont-de-Lomagne;Tarn-et-Garonne;30000003132;e021245c-19bf-11e5-82ff-01fc64e0362d;538156.4421000034;6310868.0491;0.9862393223309635;43.8782451944375;43.8782451944, 0.986239322331
87611418;Pinsaguel;N;N;672000;1;13+521;Portet-sur-Garonne;Haute-Garonne;30000006005;d97b5d42-6667-11e3-89ff-01f464e0362d;569493.4409999996;6269511.5942;1.3865450028088118;43.512684243768966;43.5126842437, 1.38654500281
87611491;Porta;N;N;672000;1;152+337;Porta;Pyrénées-Orientales;30000006130;e041d6a0-19bf-11e5-82ff-01fc64e0362d;603065.6469999999;6158717.745099999;1.8219590093485927;42.52175044564347;42.5217504456, 1.82195900935
87611574;Les Cabannes;N;O;672000;1;108+520;Les Cabannes;Ariège;30000005055;c0b737da-f312-11e3-90ff-015864e0362d;592391.0579999983;6188329.434099998;1.6862668512454901;42.78643042874622;42.7864304287, 1.68626685125
87611616;Foix;O;O;672000;1;82+183;Foix;Ariège;30000004173;c0d118b6-f312-11e3-90ff-015864e0362d;586248.8601000011;6208812.342099998;1.6068841710125636;42.96964899731326;42.9696489973, 1.60688417101
87597807;Vaveix-Issoudun;N;N;712000;1;401+505;Issoudun-Létrieix;Creuse;30000072575;e022d1fe-19bf-11e5-82ff-01fc64e0362d;632484.003200002;6549916.855900001;2.1268787173357664;46.04565241252469;46.0456524125, 2.12687871734
87611020;Empalot;O;N;650000;1;5+913;Toulouse;Haute-Garonne;30000084780;e54db428-6667-11e3-a7ff-01f464e0362d;572969.1799999997;6275761.8785;1.4279659470393786;43.56953903652218;43.5695390365, 1.42796594704
87598417;St-Mandé;N;N;956000;1;4+197;St-Mandé;Val-de-Marne;30000081354;e5447a14-6667-11e3-a7ff-01f464e0362d;657467.4376000017;6860642.925299998;2.4204601100226726;48.844428105411076;48.8444281054, 2.42046011002
87597724;Parsac-Gouzon;N;O;702000;1;372+089;Parsac;Creuse;30000005940;d9c80408-6667-11e3-89ff-01f464e0362d;636342.8773000017;6566832.306600001;2.1744913491642213;46.198338942829395;46.1983389428, 2.17449134916
87597773;Ahun;N;N;712000;1;393+488;Moutier-d'Ahun;Creuse;30000072573;d969aea0-6667-11e3-89ff-01f464e0362d;627435.8030000031;6555750.990800001;2.0607035600527057;46.0976630852207;46.0976630852, 2.06070356005
87597823;Aubusson;N;O;712000;1;412+857;Aubusson;Creuse;30000002981;d9dd55a2-6667-11e3-89ff-01f464e0362d;635003.9139000028;6540436.809300002;2.1607668002621025;45.96053639366277;45.9605363936, 2.16076680026
87611152;Montréjeau-Gourdan-Polignan;O;O;650000;1;103+877;Gourdan-Polignan;Haute-Garonne;30000005646;c022fe9e-f312-11e3-90ff-015864e0362d;502250.9047999978;6222903.658799998;0.573364192644946;43.07807611532603;43.0780761153, 0.573364192645
87611145;Martres-de-Rivière;N;N;650000;1;97+560;Martres-de-Rivière;Haute-Garonne;30000009063;e54b8df4-6667-11e3-a7ff-01f464e0362d;508454.04680000246;6223171.5013;0.6493412192887027;43.08217146458623;43.0821714646, 0.649341219289
87611079;Cazères-sur-Garonne;O;O;650000;1;55+813;Cazères;Haute-Garonne;30000003521;c0dd0a20-f312-11e3-90ff-015864e0362d;544073.5055999979;6236729.557399999;1.082233193226557;43.21273453376551;43.2127345337, 1.08223319323
87611376;Cintegabelle;O;O;672000;1;39+843;Cintegabelle;Haute-Garonne;30000003722;c0e906f2-f312-11e3-90ff-015864e0362d;579900.5249999985;6246245.343600001;1.5205650372592063;43.305245269871435;43.3052452698, 1.52056503726
87611046;Fauga;N;O;650000;1;28+290;Le Fauga;Haute-Garonne;30000004127;d979bd6a-6667-11e3-89ff-01f464e0362d;560775.8787999973;6257581.177900001;1.2820111929291733;43.40371898395108;43.4037189839, 1.28201119293
87611186;Fronsac;N;N;668000;1;120+535;Fronsac;Haute-Garonne;30000009065;e54b405e-6667-11e3-a7ff-01f464e0362d;507894.744099997;6208041.923;0.6480102803945325;42.94601324160817;42.9460132416, 0.648010280395
87611269;Montauban-Ville-Nouvelle;N;N;739000;1;369+155;Montauban;Tarn-et-Garonne;30000081356;e54337c8-6667-11e3-a7ff-01f464e0362d;;;;;
87615112;Lézignan (Aude);N;O;640000;1;383+507;Lézignan-Corbières;Aude;30000005150;e159eaca-19bf-11e5-a6ff-01fc64e0362d;681300.9987000003;6233449.625;2.7700906624661825;43.20001953790578;43.2000195379, 2.77009066247
87615062;Trèbes;O;N;640000;1;354+293;Trèbes;Aude;30000007031;e1849c36-19bf-11e5-a6ff-01fc64e0362d;654010.4864000008;6234206.500500001;2.4344877683739665;43.20559114586261;43.2055911458, 2.43448776837
87615096;Moux (Aude);N;N;640000;1;372+487;Moux;Aude;30000009468;d949eaf4-6667-11e3-89ff-01f464e0362d;670965.0891000032;6231958.033;2.6430921424167693;43.18625744291129;43.1862574429, 2.64309214242
87611962;Fenouillet-St-Alban;N;O;640000;1;247+240;Fenouillet;Haute-Garonne;30000004137;d97907e8-6667-11e3-89ff-01f464e0362d;571116.1437999979;6288485.175799999;1.4018541075597053;43.68366299025455;43.6836629902, 1.40185410756
87611855;Lamagistère;N;O;640000;1;155+431;Lamagistère;Tarn-et-Garonne;30000004828;e04461d0-19bf-11e5-82ff-01fc64e0362d;526012.5898000002;6338813.990499999;0.8256384913411491;44.126769874970755;44.1267698749, 0.825638491341
87611673;Grisolles;O;O;640000;1;229+518;Grisolles;Tarn-et-Garonne;30000004373;d9d5d1e2-6667-11e3-89ff-01f464e0362d;563414.9116000012;6304622.106800001;1.3020862253539431;43.827394407591115;43.8273944076, 1.30208622535
87611657;St-Jory;O;O;640000;1;240+759;St-Jory;Haute-Garonne;30000006516;d9af7708-6667-11e3-89ff-01f464e0362d;568822.9870000035;6294557.501600001;1.3718748812134292;43.737870732594786;43.7378707326, 1.37187488121
87613026;Floirac (Lot);N;N;718000;1;179+276;Floirac;Lot;30000009020;294fd8e2-dfbc-11e3-a2ff-01a464e0362d;593736.4615999982;6424666.524500001;1.6534920226639804;44.913038293489336;44.9130382935, 1.65349202266
87613117;La Chapelle-de-Mareuil;N;N;590000;2;543+813;St-Julien-de-Lampon;Dordogne;30000009080;d97ca49c-6667-11e3-89ff-01f464e0362d;574441.7325000018;6420161.2206000015;1.4102110303156463;44.869252171552276;44.8692521715, 1.41021103032
87613257;St-Christophe;N;O;701000;1;278+975;St-Christophe-Vallon;Aveyron;30000006405;d9c92724-6667-11e3-89ff-01f464e0362d;652874.4513999969;6374133.425099999;2.407610849837567;44.464663823504566;44.4646638235, 2.40761084984
87613216;Espère-Caillac;N;N;590000;2;591+588;Espère;Lot;30000004077;d9cb6544-6667-11e3-89ff-01f464e0362d;571615.6336999983;6379950.712400001;1.384850307818271;44.50680253044263;44.5068025304, 1.38485030782
87613315;Cieurac (Lot);N;N;590000;2;613+575;Cieurac;Lot;30000009084;d9976f5a-6667-11e3-89ff-01f464e0362d;580064.2229000032;6363887.113200001;1.4949631261979033;44.36373031207405;44.3637303121, 1.4949631262
87613091;Figeac;N;O;718000;1;237+545;Figeac;Lot;30000004151;e01fa2ca-19bf-11e5-82ff-01fc64e0362d;623505.5489000008;6389915.182100002;2.036038501644137;44.60412369594922;44.6041236959, 2.03603850164
87615187;Alet-les-Bains;N;O;676000;1;382+362;Alet-les-Bains;Aude;30000002845;d9917208-6667-11e3-89ff-01f464e0362d;638950.7484000027;6211169.8116;2.251998052127515;42.99727450737012;42.9972745073, 2.25199805213
87615195;Albi-Madeleine;O;O;736000;1;415+273;Albi;Tarn;30000002838;e13a6ebc-19bf-11e5-a6ff-01fc64e0362d;631032.0232999995;6315888.116799999;2.1410246166339446;43.938620340854015;43.9386203408, 2.14102461663
87615138;Verzeille;N;O;676000;1;359+814;Leuc;Aude;30000007180;e0416852-19bf-11e5-82ff-01fc64e0362d;644734.3474000022;6225929.809999999;2.3213031895721112;43.13048958773777;43.1304895877, 2.32130318957
87615153;Cépie;N;N;676000;1;367+581;Cépie;Aude;30000081369;e54a738c-6667-11e3-a7ff-01f464e0362d;638282.0869000033;6222683.255100001;2.242452490781243;43.10076241800841;43.100762418, 2.24245249078
87613471;Laguépie;N;O;718000;1;299+822;Laguépie;Tarn-et-Garonne;30000004816;e01dbec0-19bf-11e5-82ff-01fc64e0362d;617555.5511000007;6339034.973999999;1.9694343320133858;44.14547882529991;44.1454788253, 1.96943433201
87613653;Penchot;N;N;701000;1;255+338;Boisse-Penchot;Aveyron;30000009100;e548685e-6667-11e3-a7ff-01f464e0362d;636504.8351999968;6387122.302499998;2.2001959607516954;44.580289317558446;44.5802893175, 2.20019596075
87613398;Albias;N;O;590000;2;650+664;Albias;Tarn-et-Garonne;30000002840;29315884-dfbc-11e3-a2ff-01a464e0362d;575399.5900999978;6333713.333700001;1.44390387032214;44.091373184833415;44.0913731848, 1.44390387032
87613513;Arcambal;N;N;724000;1;669+825;Arcambal;Lot;30000009089;e54f7954-6667-11e3-a7ff-01f464e0362d;581580.2841000035;6374324.2194;1.511514578615544;44.45792488373604;44.4579248837, 1.51151457862
87613745;Luzech;N;N;632000;1;640+962;Luzech;Lot;30000081363;e549c78e-6667-11e3-a7ff-01f464e0362d;;;;;
87615369;Montastruc-la-Conseillère;N;O;718000;1;376+469;Montastruc-la-Conseillère;Haute-Garonne;30000005573;295ff424-dfbc-11e3-a2ff-01a464e0362d;587085.3025999963;6291800.241999999;1.599096279819361;43.71621605541279;43.7162160554, 1.59909627982
87615484;Damiatte-St-Paul;N;O;738000;1;279+824;Damiatte;Tarn;30000003915;d9bd0a3c-6667-11e3-89ff-01f464e0362d;617235.5714000016;6284684.0656;1.9742599651519168;43.65635946503373;43.656359465, 1.97425996515
87615203;Couiza-Montazels;N;O;676000;1;389+286;Montazels;Aude;30000003836;d9cc295e-6667-11e3-89ff-01f464e0362d;638584.7250000015;6205072.429299999;2.248224891007013;42.94241062749167;42.9424106275, 2.24822489101
87615245;Tessonnières;O;O;718000;1;338+734;Gaillac;Tarn;30000006953;d98af86c-6667-11e3-89ff-01f464e0362d;614710.1106000021;6314989.143300001;1.9379128726223338;43.92874377889215;43.9287437789, 1.93791287262
87615286;Carcassonne;O;O;640000;1;347+282;Carcassonne;Aude;30000003483;e15263e2-19bf-11e5-a6ff-01fc64e0362d;647377.2047000006;6235665.669100001;2.3527776622862637;43.218257851257135;43.2182578512, 2.35277766229
87615500;St-Juéry;O;N;742000;1;422+335;St-Juéry;Tarn;30000009103;d9e5167a-6667-11e3-89ff-01f464e0362d;636039.9087999985;6316315.591699999;2.203338211429495;43.94293971296417;43.9429397129, 2.20333821143
87616011;Avignonet;N;O;640000;1;296+463;Avignonet-Lauragais;Haute-Garonne;30000003031;e15387c4-19bf-11e5-a6ff-01fc64e0362d;601736.3166999966;6252353.1532000005;1.7883460562579392;43.36352973250947;43.3635297325, 1.78834605626
87616029;Mas-Stes-Puelles;N;N;640000;1;306+025;Mas-Saintes-Puelles;Aude;30000009108;e54884c0-6667-11e3-a7ff-01f464e0362d;609775.043399997;6247436.240600001;1.8883085151477446;43.320366051727795;43.3203660517, 1.88830851515
87615773;Luc-Primaube;O;O;736000;1;484+884;Luc-la-Primaube;Aveyron;30000005259;d94ecf36-6667-11e3-89ff-01f464e0362d;664468.192900002;6354892.759799998;2.5547096624834285;44.29215515184133;44.2921551518, 2.55470966248
87618082;Golfech;N;O;640000;1;158+020;Golfech;Tarn-et-Garonne;30000004326;d9782362-6667-11e3-89ff-01f464e0362d;528220.5870999992;6337580.171;0.8536376978396543;44.116212667357935;44.1162126673, 0.85363769784
87615849;Madame;N;N;676000;1;353+549;Carcassonne;Aude;30000072581;294519a0-dfbc-11e3-a2ff-01a464e0362d;643436.3721000031;6231366.895799998;2.304776186522328;43.179290706074745;43.1792907061, 2.30477618652
87615666;Moularès;N;N;736000;1;443+420;Moularès;Tarn;30000009106;e5481f58-6667-11e3-a7ff-01f464e0362d;642188.2950000018;6331711.7842000015;2.27816260220739;44.082030658662575;44.0820306586, 2.27816260221
87615674;Tanus;N;O;736000;1;447+272;Tanus;Tarn;30000006928;c081f50c-f312-11e3-90ff-015864e0362d;645232.4518999979;6333751.616900001;2.31594937984925;44.10063308236909;44.1006330823, 2.31594937985
87618066;Bressols;N;N;738000;1;211+135;Bressols;Tarn-et-Garonne;30000081383;e53f02ee-6667-11e3-a7ff-01f464e0362d;;;;;
87615559;St-Amans-Soult;N;N;737000;1;394+787;St-Amans-Soult;Tarn;30000072578;e5437c62-6667-11e3-a7ff-01f464e0362d;;;;;
87615864;Montréal (Aude);N;N;675000;1;333+667;Montréal;Aude;30000081374;e54b046a-6667-11e3-a7ff-01f464e0362d;;;;;
87630251;St-Didier-en-Velay;N;N;798000;1;105+000;Monistrol-sur-Loire;Haute-Loire;30000081390;e54f6600-6667-11e3-a7ff-01f464e0362d;790229.7661999986;6469039.600299999;4.151568160570447;45.314807203234345;45.3148072032, 4.15156816057
87635581;La Barasse;N;O;930000;1;9+824;Marseille-11;Bouches-du-Rhône;30000163636;e04fa7ca-19bf-11e5-82ff-01fc64e0362d;901693.2405000031;6246156.983100001;5.483977494147927;43.28603146046954;43.2860314604, 5.48397749415
87618215;Villenouvelle;N;O;640000;1;283+328;Villenouvelle;Haute-Garonne;30000007263;d9db2b6c-6667-11e3-89ff-01f464e0362d;591538.0973000005;6260248.303800002;1.6609677209729392;43.43306615214524;43.4330661521, 1.66096772097
87641050;Louroux-de-Bouble;N;O;707000;1;367+027;Louroux-de-Bouble;Allier;30000005247;e122b6b6-19bf-11e5-a6ff-01fc64e0362d;698835.058600001;6569358.342;2.984886163041501;46.224080830869276;46.2240808309, 2.98488616304
87618850;Prat-et-Bonrepaux;N;N;670000;1;86+387;Prat-Bonrepaux;Ariège;30000081387;e53ef1cc-6667-11e3-a7ff-01f464e0362d;539085.0769999996;6216813.184300002;1.0270240926783587;43.03254814973309;43.0325481497, 1.02702409268
87618827;His-Mane-Touille;N;N;670000;1;78+424;His;Haute-Garonne;30000081386;e53f77cc-6667-11e3-a7ff-01f464e0362d;533814.699500002;6221807.492400002;0.9608513049914663;43.07624771526207;43.0762477152, 0.960851304991
87641043;Lapeyrouse;N;O;707000;1;358+815;Lapeyrouse;Puy-de-Dôme;30000004868;d9751804-6667-11e3-89ff-01f464e0362d;691816.7897000015;6569657.5284;2.8938266651402134;46.22672641227878;46.2267264123, 2.89382666514
